,gene,chromosome,position_left,position_right,Direction,Variance
38368,Zm00001d002012,2,4325835,4336209,-,21.781166780291567
38369,Zm00001d038266,6,152695705,152701233,-,11.286176686113754
38370,Zm00001d007586,2,235451567,235452146,-,0.002786496822090457
38371,Zm00001d033366,1,260525027,260531288,-,435.18383125274283
38372,Zm00001d022072,7,169436692,169442713,-,2.7229317132123976
38373,Zm00001d011746,8,160671477,160678347,+,14.52780149432889
38374,Zm00001d020751,7,131207304,131209807,-,0.1442425540648468
38375,Zm00001d018570,5,223397564,223400654,-,0.021533089730185355
38376,Zm00001d036773,6,100236032,100238454,-,5.63500144630996
38377,Zm00001d043271,3,193958586,193961660,+,2.0450379550317175
38378,Zm00001d035297,6,19825440,19828506,+,1.6953935540907434
38379,Zm00001d027557,1,8129041,8130156,-,2235.6505851864304
38380,Zm00001d029223,1,63025343,63042076,-,2.300468488021685
38381,Zm00001d021870,7,164999372,165000322,+,1.8945878428105662
38382,Zm00001d004459,2,113249959,113251885,-,0.004966161066055507
38383,Zm00001d030999,1,172720284,172725171,-,7.024651278582327
38384,Zm00001d004371,2,106774657,106775819,-,0.1075680039963265
38385,Zm00001d016467,5,163434790,163435528,-,0.5032373608643449
38386,Zm00001d034402,1,292031927,292032921,+,0.025335530946477773
38387,Zm00001d042647,3,175272144,175272991,-,0.17849951996743063
38388,Zm00001d047504,9,132780779,132782240,-,107.34382508297661
38389,Zm00001d021385,7,150624323,150635185,+,39.87514647905412
38390,Zm00001d016704,5,173174125,173178848,-,93.80890808059706
38391,Zm00001d037770,6,136860906,136863580,+,27.95115982942224
38392,Zm00001d039082,6,169711273,169712224,+,0.003924647938547209
38393,Zm00001d034262,1,288271684,288274735,-,0.0
38394,Zm00001d005501,2,176332666,176339738,+,1.1154057846424288
38395,Zm00001d030612,1,148420981,148425811,-,5.220381599938895
38396,Zm00001d038810,6,164906423,164907077,-,93.88722930012177
38397,Zm00001d010936,8,134114417,134119217,-,0.0041572906751799815
38398,Zm00001d012086,8,167856338,167866530,-,80.18151563789951
38399,Zm00001d006459,2,208858702,208874260,-,5.673780895098556
38400,Zm00001d002863,2,24931752,24933140,-,2.818141964488218
38401,Zm00001d020603,7,124344493,124351085,+,24.735956025434422
38402,Zm00001d045572,9,27019059,27022973,-,0.06847898850190914
38403,Zm00001d035767,6,46577783,46579578,+,590.1649776667647
38404,Zm00001d037449,6,125680307,125690389,-,9.506751665290805
38405,Zm00001d006888,2,218588917,218590990,+,0.041859795935184664
38406,Zm00001d004482,2,114558261,114558645,+,155.08937749968686
38407,Zm00001d024548,10,77772196,77772878,-,0.0026754269179904357
38408,Zm00001d042871,3,182581521,182585188,-,3.139946932987254e-05
38409,Zm00001d048035,9,148452881,148454030,+,0.6041378143420914
38410,Zm00001d026039,10,136639220,136646792,+,0.16577719260417104
38411,Zm00001d049117,4,16586192,16586561,-,0.005187972290033978
38412,Zm00001d038646,6,161644066,161647957,-,14.261867370567423
38413,Zm00001d048656,4,2788327,2789237,-,0.4122132438003646
38414,Zm00001d015390,5,87850665,87851133,+,0.0012306411662819693
38415,Zm00001d041744,3,135684990,135688182,-,0.39706443077606673
38416,Zm00001d053971,4,244442733,244445792,-,8.927640065206871e-05
38417,Zm00001d011999,8,166138938,166141336,-,0.02183642437962116
38418,Zm00001d044904,9,6851923,6854957,+,0.30057982387075033
38419,Zm00001d016759,5,175100605,175102819,-,0.0
38420,Zm00001d017646,5,202983356,202984353,-,14.057284866582131
38421,Zm00001d025903,10,133417077,133421611,+,71.32599655149014
38422,Zm00001d043947,3,214418089,214419685,+,0.23764630910647072
38423,Zm00001d051552,4,162529432,162531336,+,12.851934543733295
38424,Zm00001d051633,4,165252845,165269960,+,0.3770197873423463
38425,Zm00001d011396,8,149473966,149475758,+,52.717082121877084
38426,Zm00001d033985,1,280282916,280285382,+,1325.07444455374
38427,Zm00001d053425,4,230958228,230961825,-,52.27125213646326
38428,Zm00001d013028,5,3464278,3465049,-,41.61643307497951
38429,Zm00001d036867,6,104870556,104871701,-,0.0433376650587027
38430,Zm00001d012430,8,174360495,174361131,+,0.3662969792902084
38431,Zm00001d009226,8,44498798,44501231,-,5.670222739961213
38432,Zm00001d032167,1,215376235,215379191,+,0.014156478829144056
38433,Zm00001d034820,1,302902038,302905454,-,2.4741603753821172e-06
38434,Zm00001d041319,3,111919012,111920827,-,0.28195432372500856
38435,Zm00001d047983,9,147127842,147139955,-,50.97286351343759
38436,Zm00001d019486,7,36641845,36645851,+,0.11459262382550309
38437,Zm00001d043190,3,191129616,191130423,-,33.74237034871356
38438,Zm00001d041142,3,100232729,100240533,+,15.862554313642638
38439,Zm00001d017938,5,210394619,210401155,+,0.0
38440,Zm00001d037089,6,111806505,111808586,-,0.0012301395993943337
38441,Zm00001d009034,8,30866004,30874580,-,3.547885481117452
38442,Zm00001d019265,7,24771101,24772823,-,0.5151493573418491
38443,Zm00001d038832,6,165376373,165379007,-,684.8559485504892
38444,Zm00001d050269,4,77463527,77464649,+,0.48278632100778157
38445,Zm00001d044198,3,221733223,221734598,+,3.342631157579574e-06
38446,Zm00001d048019,9,148172093,148176356,+,6.6090988752296775
38447,Zm00001d002476,2,13590865,13592608,+,0.9660462407926128
38448,Zm00001d011499,8,152569156,152570068,-,2.419919617454445
38449,Zm00001d048454,9,156673658,156679530,+,0.7536727300019976
38450,Zm00001d008910,8,25046317,25046768,-,0.5755329944809586
38451,Zm00001d048716,4,4145642,4146017,-,0.8314662001279549
38452,Zm00001d052259,4,185028905,185032530,-,28.70290523340793
38453,Zm00001d002635,2,17655834,17658360,-,3.118322364739472e-05
38454,Zm00001d050737,4,120110146,120128389,-,15.404308147805505
38455,Zm00001d052614,4,194779070,194785446,-,0.009878753732113924
38456,Zm00001d030180,1,110825775,110826168,+,1.6414815265970517
38457,Zm00001d029568,1,76658392,76659887,+,0.0009328198776128946
38458,Zm00001d014958,5,70273021,70274609,-,46.626705924815276
38459,Zm00001d022205,7,172830737,172840502,+,9.32498659736214
38460,Zm00001d026645,10,149326565,149340249,-,35.08561616196907
38461,Zm00001d048324,9,154490004,154493752,-,40.90370029815417
38462,Zm00001d003172,2,34447810,34448392,+,2780.4791380995175
38463,Zm00001d031389,1,188413469,188413793,+,0.004357980295422866
38464,Zm00001d036013,6,66085497,66090825,+,261.7389718611469
38465,Zm00001d016122,5,145592131,145596743,-,1.7222617634643036
38466,Zm00001d041333,3,112543813,112546866,+,0.6597365658944557
38467,Zm00001d047528,9,133966792,133980328,-,32.87582016498756
38468,Zm00001d028016,1,20354035,20360460,+,0.07543132850386998
38469,Zm00001d049650,4,38759285,38759876,+,145403.34383286806
38470,Zm00001d026242,10,141728451,141731631,+,0.013193167934668928
38471,Zm00001d012108,8,168364889,168371205,-,80.07209560447647
38472,Zm00001d044972,9,8655143,8656155,-,1.202151134172284
38473,Zm00001d049540,4,33810532,33814584,+,34.48423436940778
38474,Zm00001d013783,5,20028245,20077272,+,0.011770797982938787
38475,Zm00001d034425,1,292634305,292635846,-,0.47960604697699116
38476,Zm00001d027421,1,4900833,4903371,-,2776.3679251394146
38477,Zm00001d037664,6,133498369,133498690,+,0.7554638682226076
38478,Zm00001d025295,10,113006221,113009023,-,7.77091011528813e-05
38479,Zm00001d024464,10,71966047,71969342,+,12.047373695494601
38480,Zm00001d043636,3,205775679,205780406,-,4.06319629640435e-06
38481,Zm00001d044667,3,234427650,234431985,+,28.451417074302856
38482,Zm00001d036520,6,91152539,91157315,+,0.5999845735816653
38483,Zm00001d033261,1,256414787,256415670,+,0.03009542603040483
38484,Zm00001d017115,5,185867187,185869645,+,0.33339272528156483
38485,Zm00001d007670,2,237179227,237182214,-,0.11487573802698756
38486,Zm00001d035285,6,19340068,19371142,+,1.3156239692908425
38487,Zm00001d036902,6,105982897,105983350,-,516.1458328961729
38488,Zm00001d031901,1,206063577,206072875,-,0.00420169731004226
38489,Zm00001d042432,3,167033043,167043664,+,1.3893504856087202
38490,Zm00001d047855,9,143527663,143530195,-,6.078862619370434
38491,Zm00001d021509,7,154583499,154584690,-,4.155928912667536e-05
38492,Zm00001d040930,3,80105404,80105866,-,0.0012379571759407596
38493,Zm00001d006293,2,203858973,203864535,+,3.1003308898759743
38494,Zm00001d033712,1,271987271,271987875,+,0.0
38495,Zm00001d030909,1,166747355,166749594,-,0.1214710948180923
38496,Zm00001d028615,1,40886064,40889048,+,0.1319646502392115
38497,Zm00001d047769,9,141363313,141368940,+,23.047256646469176
38498,Zm00001d046832,9,107790196,107794927,+,0.0005642237145901573
38499,Zm00001d042326,3,161319214,161321449,-,0.0
38500,Zm00001d037873,6,140618301,140621444,-,11066.793942826727
38501,Zm00001d039261,3,754959,756323,-,0.3326430052796712
38502,Zm00001d051055,4,139227888,139235098,-,650.5106410208206
38503,Zm00001d039077,6,169626429,169627293,-,42.70243362497384
38504,Zm00001d005805,2,189322881,189368274,+,0.00029296775249375593
38505,Zm00001d050267,4,77405119,77406901,-,0.023826476263833937
38506,Zm00001d024721,10,85118114,85122672,+,3.0787317041573365e-06
38507,Zm00001d003091,2,31872014,31873109,-,11.226745246329404
38508,Zm00001d012661,8,178170785,178201113,-,2.5453745399556986
38509,Zm00001d027672,1,10687115,10690173,+,3.508788280592585
38510,Zm00001d031326,1,186054717,186062670,-,14.934979636597534
38511,Zm00001d051650,4,165698218,165708165,+,40.874579778918175
38512,Zm00001d007369,2,229908818,229917740,-,21.309951964481073
38513,Zm00001d002216,2,8320446,8327199,+,0.16773787679658458
38514,Zm00001d044429,3,227740768,227744629,+,16.213391361516592
38515,Zm00001d025541,10,121757458,121758886,+,863.0936784852329
38516,Zm00001d041395,3,116053636,116080626,+,1.4749848720676426
38517,Zm00001d015244,5,80936637,80937557,+,0.0
38518,Zm00001d021167,7,144659588,144661331,-,0.0652704958423661
38519,Zm00001d045534,9,25743367,25757898,+,24.821555881951884
38520,Zm00001d025908,10,133462025,133464286,-,0.5277225668974566
38521,Zm00001d026147,10,139780967,139790276,+,19.35927182336307
38522,Zm00001d006499,2,210028067,210034132,+,1.2735406644424898
38523,Zm00001d032023,1,209628480,209628804,+,0.019285174299075187
38524,Zm00001d002737,2,20918927,20924673,+,7.489576023721307
38525,Zm00001d028062,1,21842236,21860574,-,2.5142142487637127
38526,Zm00001d002391,2,11807218,11812274,-,9.813423234122792
38527,Zm00001d048042,9,148678494,148680006,+,3.540922196985385e-05
38528,Zm00001d026214,10,141182613,141188938,-,24.804006956885356
38529,Zm00001d050840,4,126162792,126163788,-,5.349882255461505
38530,Zm00001d019611,7,46312235,46316264,+,0.0012749404989225647
38531,Zm00001d044442,3,228214807,228222699,-,28.985194526380884
38532,Zm00001d013054,5,3895206,3898568,+,0.2539179166007636
38533,Zm00001d045401,9,20679804,20682100,+,8.421535199054554e-05
38534,Zm00001d044103,3,219259880,219269980,-,297.84913378198246
38535,Zm00001d018617,7,1105511,1106576,+,2.693667381701372
38536,Zm00001d030274,1,118296819,118297026,+,0.0
38537,Zm00001d034833,1,303290869,303296987,-,143.22152429503427
38538,Zm00001d029978,1,97311623,97317291,+,57.97896649312053
38539,Zm00001d044431,3,227752041,227754923,+,86.60660051990116
38540,Zm00001d039242,3,430095,430540,+,0.0006790045373209221
38541,Zm00001d014506,5,50715539,50717216,-,0.8136726957177024
38542,Zm00001d047761,9,141194048,141202987,+,373.39046262732137
38543,Zm00001d026392,10,144995254,145002117,-,25.576253832509774
38544,Zm00001d050536,4,98036992,98037796,+,0.007675836364540144
38545,Zm00001d038196,6,151266840,151271722,+,164.52366637168132
38546,Zm00001d017071,5,184385750,184388156,+,0.19116405226505706
38547,Zm00001d051928,4,174746496,174748159,-,9.348765269533262
38548,Zm00001d024427,10,70538567,70539790,-,0.01738001595313153
38549,Zm00001d029841,1,89617720,89620070,-,1.1121869627665621
38550,Zm00001d036704,6,98143011,98153893,-,0.4150545153873598
38551,Zm00001d048834,4,6138915,6142254,-,11.365816489963224
38552,Zm00001d025584,10,123043507,123045709,+,0.5284702502953886
38553,Zm00001d007072,2,221453611,221455343,+,503.2132080239737
38554,Zm00001d051576,4,163283204,163288542,+,0.02163929168782684
38555,Zm00001d033811,1,274311979,274315234,-,1.5995289278131347e-07
38556,Zm00001d020088,7,91062407,91067435,+,0.03552797831880896
38557,Zm00001d014629,5,56627073,56628308,+,0.001447003860093092
38558,Zm00001d047275,9,125242432,125245017,-,4.19361077580948
38559,Zm00001d053628,4,237227891,237245986,-,3.811637156589724
38560,Zm00001d018567,5,223333290,223334508,-,140.95449995068148
38561,Zm00001d049019,4,12795775,12800287,+,79.02140887390274
38562,Zm00001d012870,5,1409162,1410765,+,2.0405287119517755e-05
38563,Zm00001d018740,7,3661449,3661824,-,0.07296806576617726
38564,Zm00001d024867,10,91364762,91366814,-,1.9349226154364203
38565,Zm00001d035249,6,17174404,17175735,+,15.984808686196637
38566,Zm00001d007743,2,238585664,238587566,-,0.1867625314085111
38567,Zm00001d034698,1,300196497,300198969,-,56.772281095031865
38568,Zm00001d016101,5,144566386,144572445,-,1.2364858334030344
38569,Zm00001d018331,5,218582213,218586864,+,5.315699597338539
38570,Zm00001d037769,6,136802595,136803895,+,178.18640674962336
38571,Zm00001d031634,1,196930707,196940546,+,78.05995756861336
38572,Zm00001d039714,3,12827312,12829202,+,2.9653113664217225
38573,Zm00001d028159,1,24572141,24572678,+,7.137541169286086
38574,Zm00001d020342,7,107669734,107670934,+,0.13003602805847106
38575,Zm00001d011762,8,161003848,161009679,-,0.18776552963693588
38576,Zm00001d039427,3,3979995,3984914,-,4.836095356307772
38577,Zm00001d049399,4,29275419,29279643,+,300.93717179755197
38578,Zm00001d005662,2,182619490,182627675,-,4.929261401759107
38579,Zm00001d012498,8,175509374,175510460,+,8.9362252412961
38580,Zm00001d051549,4,162292321,162297188,+,0.15692106585522952
38581,Zm00001d022254,7,173713828,173715713,-,2134.200954119313
38582,Zm00001d039187,6,172187217,172187637,-,0.3621307299247289
38583,Zm00001d006205,2,201773190,201776998,+,0.3229693164262659
38584,Zm00001d047747,9,140734591,140740564,-,7.058817988020341
38585,Zm00001d025843,10,131453222,131455681,+,0.06874972818026348
38586,Zm00001d048346,9,154820911,154823371,-,2912.295787024871
38587,Zm00001d032672,1,233748434,233748935,-,22.570007651173473
38588,Zm00001d027523,1,7394983,7399582,+,29.440874718130583
38589,Zm00001d049062,4,14561879,14562539,+,0.00041314496385912885
38590,Zm00001d011164,8,141406798,141407230,-,1.40603053170125
38591,Zm00001d043675,3,206997385,207000397,-,1.7230936358977336
38592,Zm00001d025764,10,128932135,128934935,+,0.014923023818497772
38593,Zm00001d044045,3,217679350,217682059,+,141.5524856259492
38594,Zm00001d018117,5,214683294,214683846,-,1.4445999279060024
38595,Zm00001d038592,6,160631297,160631955,+,0.0019270607912749706
38596,Zm00001d009847,8,84850185,84852212,-,9.413049466510868
38597,Zm00001d035457,6,27101236,27102244,-,1.5868481792279168
38598,Zm00001d037515,6,127808612,127809287,+,5.073312093317703
38599,Zm00001d006287,2,203642767,203644284,+,6660.086313685769
38600,Zm00001d005240,2,165391565,165398971,-,3.710566229193569
38601,Zm00001d004617,2,122093798,122094176,+,0.14530960974821658
38602,Zm00001d042996,3,186190603,186192725,+,35.490247102207434
38603,Zm00001d051251,4,150629030,150631205,+,56.799850938645804
38604,Zm00001d042618,3,174084396,174087054,+,1.788802871294316
38605,Zm00001d043791,3,210264929,210266981,+,0.0018966041123218609
38606,Zm00001d038087,6,147379163,147385725,+,6.545834597915434
38607,Zm00001d027605,1,8853745,8854381,-,0.0002325073123351881
38608,Zm00001d054103,4,246485702,246486763,-,0.0
38609,Zm00001d027307,1,2523139,2531089,+,4.11684622241856
38610,Zm00001d012560,8,176648812,176651657,+,11.490692122685331
38611,Zm00001d002789,2,22698602,22700750,-,62.656443469026684
38612,Zm00001d047312,9,126319259,126319934,+,0.0038544918761867393
38613,Zm00001d048217,9,152621809,152626142,+,5.031141297618365
38614,Zm00001d029393,1,68678958,68683422,+,614.2799018064529
38615,Zm00001d043576,3,204282826,204283254,-,0.0
38616,Zm00001d028760,1,45800845,45801498,+,0.5053329573857724
38617,Zm00001d050424,4,87203969,87205189,+,0.005664121420123413
38618,Zm00001d003828,2,61149561,61150592,+,0.00019355087474555772
38619,Zm00001d002535,2,14920047,14920569,+,40.78307537231719
38620,Zm00001d043242,3,192884336,192885544,+,102.27629287898486
38621,Zm00001d039706,3,12674399,12677866,-,9.965580162047262
38622,Zm00001d038870,6,166160260,166161550,+,79.37123608663435
38623,Zm00001d040311,3,37403120,37412755,-,6.23028932629781
38624,Zm00001d009605,8,72861163,72868595,+,26.908729954563942
38625,Zm00001d003755,2,57722582,57731864,+,0.00776584049432913
38626,Zm00001d029192,1,61646121,61648831,+,0.0023041064583795385
38627,Zm00001d032474,1,227961251,227961566,-,0.0021350477594209204
38628,Zm00001d048362,9,155112475,155116062,+,13.455491765396276
38629,Zm00001d002953,2,27992444,27996965,-,35.08140875986984
38630,Zm00001d029136,1,60086048,60093428,-,2.38792674837745e-07
38631,Zm00001d042130,3,152436969,152441108,-,0.48300335674195205
38632,Zm00001d045313,9,18798783,18800901,-,10.366378129805648
38633,Zm00001d019199,7,21504775,21505306,-,0.5431974418513017
38634,Zm00001d015706,5,109933067,109933601,+,0.03173925580104639
38635,Zm00001d017335,5,193225698,193229060,-,8.22071026031269
38636,Zm00001d052655,4,196024568,196028339,-,20.902658264149487
38637,Zm00001d011454,8,150927226,150934087,+,13087.924693097468
38638,Zm00001d043775,3,209789776,209811322,+,16.049937680515512
38639,Zm00001d052551,4,192869139,192870527,+,0.32170248441787336
38640,Zm00001d044793,9,2550836,2554869,-,3.0994141328344384e-06
38641,Zm00001d003121,2,32865895,32866939,+,0.0
38642,Zm00001d026627,10,149173022,149177036,+,0.47812126514812875
38643,Zm00001d037239,6,117464702,117467330,-,792.5990738105736
38644,Zm00001d010859,8,130746934,130759764,+,44.916428173634316
38645,Zm00001d001845,2,1718903,1720502,+,0.025394122852050345
38646,Zm00001d012577,8,176845973,176846168,+,1.9878758930277165
38647,Zm00001d045660,9,31624630,31625506,-,4.0664850966590915
38648,Zm00001d051731,4,168413420,168415281,-,0.0
38649,Zm00001d011849,8,162775995,162782061,-,21.938895230941473
38650,Zm00001d004639,2,124625289,124626984,+,8.562541582446107
38651,Zm00001d006920,2,219357055,219360575,+,3.070721292799377
38652,Zm00001d049085,4,15536828,15539171,+,0.0028971201537759026
38653,Zm00001d053088,4,213115402,213116863,+,0.0003749505555391707
38654,Zm00001d038913,6,166868332,166868629,+,1167.4459793850738
