	gene	chromosome	position_left	position_right	Direction	Variance	Median
34609	Zm00001d025111	10	104817351	104841697	-	15.897345805186037	12.942350000000001
34613	Zm00001d024630	10	81140534	81143186	-	3.4851294795681342	4.6229700000000005
34654	Zm00001d024761	10	86600565	86601487	-	0.0017485702576411884	0.0
34678	Zm00001d025660	10	125342470	125344978	+	74.59377441693587	31.5449
34683	Zm00001d025572	10	122641856	122645133	-	90.37687505436456	16.04965
34689	Zm00001d026196	10	140729078	140729407	+	0.0	0.0
34710	Zm00001d024967	10	97249803	97279351	-	4.77491479111245	7.3595
34714	Zm00001d025951	10	134563079	134575911	-	74.20977443310784	30.9834
34723	Zm00001d024750	10	86031627	86032341	-	21.501036950573095	2.5563599999999997
34735	Zm00001d025957	10	134741084	134742626	+	7.381111145696016	3.1223799999999997
34738	Zm00001d023908	10	27502135	27505505	-	24.281853524664264	11.12135
34776	Zm00001d023503	10	7547565	7564253	-	0.00015971133452866924	0.0
34793	Zm00001d025440	10	118719053	118719992	-	0.0013184284401390818	0.0
34803	Zm00001d025465	10	119805259	119819142	+	0.06850860021700401	0.0
34832	Zm00001d026464	10	146330908	146331355	-	1.237474870148734	0.0
34839	Zm00001d023449	10	5897989	5899517	+	0.00010831323515873696	0.0
34842	Zm00001d025552	10	122294171	122294668	+	0.0004275357346639899	0.0
34847	Zm00001d024789	10	88437756	88439157	-	4.640602868011468	0.679283
34854	Zm00001d023256	10	1485866	1486172	-	8.813827031275013e-05	0.0
34856	Zm00001d023481	10	6975912	6981991	-	0.08799514070932228	0.0
34862	Zm00001d025278	10	112299569	112307718	+	39.96137718097286	12.4384
34887	Zm00001d024208	10	56531882	56542918	-	32.86682601488041	0.04826095
34920	Zm00001d026533	10	147807219	147811660	-	0.000474844386473336	0.0
34921	Zm00001d025373	10	115983809	115986401	-	0.008040329496077282	0.0
34931	Zm00001d023865	10	25417358	25421335	-	1.3637417163387626	3.7991650000000003
34946	Zm00001d025811	10	130236101	130237785	+	0.0001181058935815364	0.0
34970	Zm00001d024597	10	79896970	79904061	+	4.2759452999944765	0.6491655000000001
34981	Zm00001d024042	10	39074046	39074250	+	10.217467346278276	0.212107
35015	Zm00001d023715	10	16694024	16711740	+	0.44778862263558544	0.5986625
35038	Zm00001d025559	10	122349914	122350127	+	0.6995316479429484	0.0
35044	Zm00001d025815	10	130395070	130396518	-	0.04894420932965349	0.0567363
35064	Zm00001d026243	10	141735510	141738663	+	253.69645031813718	40.5803
35085	Zm00001d024552	10	77961008	77965592	-	0.05422508783702414	0.0
35099	Zm00001d023750	10	18628156	18628543	+	0.006196601981699736	0.0
35101	Zm00001d025991	10	135568285	135572664	-	1.128470867772896	2.500565
35109	Zm00001d023400	10	4731067	4733727	-	1.7572237461388485	0.0
35115	Zm00001d026709	10	150747534	150747980	+	0.002823277674532975	0.0
35119	Zm00001d023927	10	28693643	28695428	-	1.7007025342306745	2.21454
35171	Zm00001d025850	10	131504640	131504991	-	0.054487461115237584	0.0
35216	Zm00001d023733	10	17846674	17851927	-	34.58980803920776	22.9848
35233	Zm00001d026402	10	145302796	145311603	+	28.237065020804327	14.12805
35240	Zm00001d025875	10	132297752	132300224	-	1.4392285495348427	0.9038959999999999
35241	Zm00001d025583	10	123000956	123002129	-	0.00012504633872566486	0.0
35247	Zm00001d025933	10	134109815	134112217	+	14.015574384381305	4.16714
35258	Zm00001d024531	10	76628320	76635128	+	2758.51491537226	193.702
35273	Zm00001d023827	10	23689302	23693766	-	0.00013490177459124937	0.0
35281	Zm00001d023450	10	5902064	5906458	-	315.7452511847997	16.3527
35285	Zm00001d026385	10	144854135	144855075	+	0.07017466540949874	0.0
35304	Zm00001d024572	10	78703891	78707138	-	103.30105300993249	21.47945
35320	Zm00001d024027	10	37879486	37880623	-	24961.43429796645	228.7115
35330	Zm00001d026268	10	142399023	142400904	+	31.043403897377424	4.114975
35363	Zm00001d025406	10	117441375	117441837	+	3100.904858216286	102.67699999999999
35394	Zm00001d026420	10	145438367	145439281	+	2.867257807507799	0.0
35403	Zm00001d023532	10	8925503	8927298	-	2.439302312889406e-05	0.0
35408	Zm00001d024250	10	59563487	59563745	+	360.4790731280049	5.5910899999999994
35424	Zm00001d023499	10	7374116	7379325	+	2.3029679641132446	2.158155
35442	Zm00001d025038	10	100990839	100991898	+	0.009976395941320361	0.0
35455	Zm00001d026498	10	147196017	147196308	-	18.28859457479409	0.0
35506	Zm00001d025463	10	119743656	119745792	+	0.03750781102614828	0.328437
35508	Zm00001d026472	10	146562820	146566812	+	46.72044635423104	21.0726
35517	Zm00001d025600	10	123602903	123603561	+	0.031728713944875454	0.0
35523	Zm00001d025846	10	131474853	131478746	-	292.0884705285817	31.7162
35567	Zm00001d024053	10	40250481	40256679	+	1.908785625782982	1.1559149999999998
35575	Zm00001d023421	10	5101260	5101973	+	0.3295436027192915	0.696343
35577	Zm00001d025205	10	109117979	109119599	+	42.64639161858234	6.688515000000001
35629	Zm00001d025859	10	131636161	131638435	+	149.79528046252304	20.822400000000002
35650	Zm00001d024962	10	96956013	96967539	+	0.17293461469804938	0.09941185
35702	Zm00001d023869	10	25661969	25662434	-	442.73585202514755	46.0817
35709	Zm00001d025434	10	118616453	118618580	+	0.5886005203897334	0.07820155000000001
35719	Zm00001d026098	10	138416311	138419263	+	0.6243174323205605	0.0
35750	Zm00001d025589	10	123303090	123307977	-	0.8343181267009534	1.12705
35783	Zm00001d026636	10	149249862	149251541	-	7.870689552884296	4.35833
35835	Zm00001d023314	10	2775080	2777402	+	4125.1335775688485	77.17259999999999
35840	Zm00001d025593	10	123448536	123450324	+	0.42700232335484123	0.40201050000000005
35847	Zm00001d026351	10	144099074	144105329	-	29.447725010815894	16.70075
35850	Zm00001d024651	10	82129611	82135240	-	0.004490558688737915	0.02897925
35905	Zm00001d026671	10	149704636	149706805	-	43.69650769608465	12.10665
35917	Zm00001d026051	10	137105333	137107748	-	3.1233722902777727	8.39001
35918	Zm00001d024003	10	35842771	35856493	+	0.009910451959932946	0.1033995
35920	Zm00001d025888	10	133098209	133101984	+	0.009406256920924349	0.08723195
35941	Zm00001d026166	10	140249479	140256535	-	0.030043115693040426	0.01813145
35951	Zm00001d024154	10	50360002	50362871	+	0.03940655588525624	0.07093469999999999
35963	Zm00001d025455	10	119077237	119081245	-	0.0007956454076281723	0.0
35977	Zm00001d025185	10	108297252	108318568	+	128.8050695573728	37.180499999999995
35999	Zm00001d023745	10	18417388	18419565	+	0.0	0.0
36010	Zm00001d023281	10	2039717	2045302	+	6.015407846071744	3.7165
36062	Zm00001d026300	10	143197941	143203163	+	1.7012234664317625	0.7559575000000001
36067	Zm00001d026542	10	147942411	147945498	-	31.585488709775955	3.91695
36089	Zm00001d024955	10	96773957	96774425	-	0.001398428994361248	0.0
36124	Zm00001d024924	10	95199921	95203758	+	0.04450636843807435	0.192926
36132	Zm00001d026655	10	149517375	149519238	+	0.6657421893527384	1.607535
36139	Zm00001d023490	10	7259001	7260132	-	0.0	0.0
36145	Zm00001d023540	10	9446732	9447398	+	0.001370431662004301	0.0
36149	Zm00001d025672	10	125816402	125817230	+	0.005407781806131417	0.0
36164	Zm00001d025022	10	100051821	100054101	+	4.620294047266722e-05	0.0
36189	Zm00001d024096	10	44453580	44455088	+	0.003863142588710578	0.0
36200	Zm00001d023662	10	14342739	14343219	+	0.20923439839633518	0.0
36202	Zm00001d024620	10	80551130	80554704	-	0.000544943603355767	0.0
36203	Zm00001d026642	10	149278821	149280179	+	1123.287539986993	59.82365
36215	Zm00001d024113	10	46412378	46414046	+	0.00014420702222814506	0.0
36244	Zm00001d023817	10	23332449	23345034	-	4.029256413636437	6.889065
36275	Zm00001d025629	10	124622262	124638536	-	0.000912944333789704	0.0
36297	Zm00001d026501	10	147240628	147249381	-	1147.2814242585223	107.39849999999998
36368	Zm00001d025820	10	130664657	130670443	+	0.014174250180465876	0.145885
36379	Zm00001d025107	10	104574416	104575544	-	17.20989003505084	20.670499999999997
36404	Zm00001d024847	10	90553809	90554217	-	0.0	0.0
36413	Zm00001d025350	10	115137908	115138444	-	1.2244055784839922	0.0
36420	Zm00001d024910	10	94436203	94437094	-	1.3614709600250279e-05	0.0
36430	Zm00001d024667	10	82869682	82873455	+	0.21663404856864843	0.0
36432	Zm00001d023628	10	12725082	12726372	+	0.006732618025864863	0.0
36475	Zm00001d023347	10	3877254	3878343	-	0.07422274454758931	0.0
36476	Zm00001d024327	10	64819538	64877233	-	11.554652907177719	11.827
36490	Zm00001d024403	10	69000123	69004820	+	2.295540267632366	1.339185
36499	Zm00001d023409	10	5014739	5014964	-	0.05815908745637447	0.0
36503	Zm00001d023377	10	4280883	4286389	-	5.105060309458533	5.64785
36518	Zm00001d023365	10	4125972	4127271	+	0.033537325031775964	0.0394124
36528	Zm00001d023604	10	11808462	11810324	-	0.1956809246164271	0.27426150000000005
36530	Zm00001d026480	10	146721093	146722100	+	5.11879373109744	2.4064550000000002
36534	Zm00001d026220	10	141431445	141432345	+	0.007459284675140304	0.0
36544	Zm00001d023656	10	13779474	13781478	-	2.9464026914954147	0.2690905
36546	Zm00001d026281	10	142749948	142756081	-	0.1700981815985516	0.411613
36560	Zm00001d023791	10	20566336	20591883	+	15.05377784170498	17.824550000000002
36565	Zm00001d026066	10	137455970	137457804	+	1.2823382530648049	0.676875
36566	Zm00001d023387	10	4374701	4375148	-	40.91051701734068	0.4500035
36587	Zm00001d025335	10	114540783	114543704	+	0.000100428148685456	0.0
36590	Zm00001d023340	10	3669882	3672428	-	232.379999944147	62.807
36600	Zm00001d023213	10	398152	399736	-	9755.733569786336	88.96199999999999
36603	Zm00001d025283	10	112579129	112580069	+	0.0006961918641212249	0.0
36610	Zm00001d023471	10	6712837	6716336	+	0.0009298267786481158	0.0
36618	Zm00001d026366	10	144415203	144421773	-	0.14857015440101728	0.4652275
36631	Zm00001d023813	10	22948295	22951424	-	19.72479195891607	16.59675
36636	Zm00001d025339	10	114701646	114705196	-	1465.4470750186995	133.664
36651	Zm00001d025526	10	121359008	121363755	+	131.64798254386452	21.897350000000003
36655	Zm00001d026096	10	138350500	138351571	+	13.418183083388632	1.1259100000000002
36660	Zm00001d025134	10	105948710	105977398	+	14.688697286565015	12.86445
36680	Zm00001d026648	10	149366117	149366501	-	0.48611957471796086	0.0
36686	Zm00001d025748	10	128276399	128280029	-	0.004207785103324454	0.0
36687	Zm00001d024633	10	81347902	81352638	+	3345.3066077688773	97.44405
36703	Zm00001d023897	10	26984100	26996894	+	1.6034503011144117	3.66966
36729	Zm00001d025932	10	134081638	134098842	-	11.363816766518097	3.482375
36741	Zm00001d023590	10	10919904	10924168	-	44.6416449050867	26.16675
36743	Zm00001d026571	10	148195275	148199381	+	6.3242422842831614e-06	0.0
36779	Zm00001d023722	10	17137526	17139233	-	0.0001189288255292296	0.0
36788	Zm00001d024382	10	68270858	68272288	-	505.6204529346712	50.8408
36802	Zm00001d024700	10	84021642	84023458	-	5.293178406983405	1.7209850000000002
36814	Zm00001d026696	10	150179999	150204009	+	7.272350607501112	7.28551
36822	Zm00001d024990	10	98099671	98113821	-	0.002263988407312584	0.0500505
36862	Zm00001d026322	10	143572990	143576712	-	3.452422462020566	4.405695
36896	Zm00001d023329	10	3504672	3508509	-	2.751021988391329	1.4636650000000002
36957	Zm00001d023716	10	16700018	16705807	-	0.0006958244381788317	0.0
36959	Zm00001d025618	10	124150805	124152123	+	0.064354420365061	0.0
36987	Zm00001d024831	10	90131665	90133501	-	0.7664295429460111	2.6393950000000004
37055	Zm00001d023486	10	7151683	7152772	-	0.0	0.0
37063	Zm00001d023436	10	5476190	5477161	+	0.012940116769724955	0.0
37064	Zm00001d024841	10	90403803	90415670	+	1.5132587329286635	3.27855
37071	Zm00001d024505	10	74756583	74774103	+	0.6765432319462209	0.2403815
37104	Zm00001d024781	10	87545455	87546629	+	1.0243734721204971	0.8658365
37105	Zm00001d026108	10	138637279	138638487	-	0.006258145807058444	0.0
37107	Zm00001d025598	10	123595135	123596671	-	0.00016928743999704976	0.0
37132	Zm00001d024440	10	70866178	70866636	+	0.5872828049513737	0.0
37193	Zm00001d026215	10	141212594	141218040	-	0.0009460347957875307	0.0
37198	Zm00001d026310	10	143361788	143362886	+	1.0550248095917003	1.9497200000000001
37203	Zm00001d023973	10	32815478	32817141	+	0.2557062809369967	0.0
37264	Zm00001d026012	10	135966635	135967690	-	204.00599255031605	16.7761
37285	Zm00001d026609	10	148914773	148919060	-	10.737181251115144	14.281
37289	Zm00001d025445	10	118846882	118849706	-	62.947594709189694	18.8062
37304	Zm00001d024439	10	70825278	70826738	+	8.793710845105806e-06	0.0
37315	Zm00001d025647	10	124897590	124901710	-	0.004113432107770712	0.0
37333	Zm00001d025002	10	98768632	98772678	-	5.17413095274727	4.00612
37365	Zm00001d023233	10	973424	981885	-	1.1478687149565408e-06	0.0
37406	Zm00001d023370	10	4189908	4190603	+	0.0776776170118197	0.04948485
37412	Zm00001d026704	10	150493717	150494858	-	109.86364803406777	41.78845
37413	Zm00001d025919	10	133759485	133767792	+	22.86067787883172	8.629365
37425	Zm00001d025657	10	125211001	125215696	-	6.5605013908427585	5.996475
37438	Zm00001d024952	10	96586360	96592679	-	702.8957642998835	78.40735000000001
37443	Zm00001d024936	10	95794146	95805417	+	10.565584087385908	7.106755
37457	Zm00001d025907	10	133447185	133450161	-	0.26502811868206483	0.9555475
37460	Zm00001d023576	10	10618704	10623956	-	85.41020819379233	21.76215
37488	Zm00001d024093	10	43772575	43777204	-	4.766952937168014	5.2349250000000005
37503	Zm00001d026156	10	139980858	139983545	+	42.174529961614326	9.62294
37511	Zm00001d023768	10	19503192	19504347	-	1169.8402811188434	22.40885
37529	Zm00001d025938	10	134152837	134158958	+	1.8203685558556575	3.31937
37546	Zm00001d026261	10	142291676	142296479	-	1.1681574585357795	1.08136
37554	Zm00001d024705	10	84308119	84308928	-	0.09344160786884258	0.0
37565	Zm00001d025175	10	107678367	107680629	-	4.397978427541023	4.53051
37566	Zm00001d023889	10	26476931	26477408	+	0.06662719288648068	0.0
37570	Zm00001d025327	10	114294295	114295555	+	0.327884546935827	1.2962850000000001
37590	Zm00001d025264	10	111792672	111794363	+	0.12651653230949728	0.440273
37595	Zm00001d025831	10	131243970	131245467	+	197.5383548348744	16.740250000000003
37597	Zm00001d025998	10	135688445	135692128	+	7.245542473854767	7.861645
37599	Zm00001d023497	10	7360920	7361789	-	0.0	0.0
37600	Zm00001d026484	10	146871264	146873306	-	0.00015863914272693986	0.0
37607	Zm00001d025754	10	128451528	128454075	+	17.844167303163196	4.689045
37628	Zm00001d025256	10	111457257	111458365	-	0.0006765449587896089	0.0
37630	Zm00001d026171	10	140287616	140288445	-	0.10988421221443545	0.0
37646	Zm00001d025398	10	116994246	117004498	+	33.33750630886456	15.7473
37671	Zm00001d023444	10	5652143	5653299	+	0.8371399015314962	0.0
37680	Zm00001d024349	10	66046840	66047920	-	0.2596309174365971	0.355699
37692	Zm00001d024016	10	37077736	37079837	+	17.51617751579194	4.022145
37695	Zm00001d024717	10	84946644	84948150	-	3.1551900494513316	2.3876299999999997
37697	Zm00001d025034	10	100648945	100657147	-	0.37234089558299316	1.38074
37710	Zm00001d024813	10	89233957	89240358	+	0.10339149883783069	0.8351725000000001
37724	Zm00001d025605	10	123698589	123699810	-	0.0	0.0
37785	Zm00001d025421	10	118144782	118151559	+	9.590341123355813	9.126945
37801	Zm00001d024378	10	68054717	68056244	+	0.17907857807535243	0.12624649999999998
37803	Zm00001d025128	10	105638367	105648955	-	20.50919006385597	11.565000000000001
37828	Zm00001d025772	10	129098707	129101552	-	188.39614486212062	65.8541
37853	Zm00001d026432	10	145732221	145734725	+	0.6712171324640793	0.6234425
37862	Zm00001d023493	10	7325566	7328076	-	6.629736121179645e-06	0.0
37867	Zm00001d025929	10	133917207	133923698	-	0.0	0.0
37871	Zm00001d026685	10	149859060	149861755	-	11.490490149913223	16.7255
37924	Zm00001d026354	10	144152299	144153375	+	41.45482662726573	9.626065
37932	Zm00001d025346	10	115025066	115026953	-	1.9003289104499257	0.4425
37950	Zm00001d024624	10	80769665	80774901	+	21.079904772613023	27.02225
37955	Zm00001d025399	10	117006853	117007538	+	0.00503247483792615	0.0
37958	Zm00001d024918	10	94913395	94916114	+	0.14639319308065468	0.0
37962	Zm00001d025431	10	118602246	118606546	-	6.860407133997746	6.02247
37974	Zm00001d026237	10	141669522	141675761	-	0.15242276653188458	0.4918685
37986	Zm00001d024710	10	84546906	84553633	+	3.7998806382981987	0.07333395
37992	Zm00001d025160	10	106964302	106965933	+	242.04377003819536	49.7124
38001	Zm00001d025267	10	111824837	111828519	+	30.489922734074554	12.19225
38008	Zm00001d026288	10	142887360	142891016	-	27.076811245193102	3.31682
38010	Zm00001d023695	10	15879252	15882783	-	26.445838967621604	13.48575
38015	Zm00001d023885	10	26305369	26308988	-	3.3121768537898406	8.54682
38032	Zm00001d026488	10	146938407	146939628	-	96.03382548146315	0.4952485
38036	Zm00001d024152	10	50347235	50348334	+	0.0009592953081139523	0.0
38042	Zm00001d026050	10	137005719	137007591	+	65.81745910383891	12.5831
38063	Zm00001d024995	10	98278336	98280161	-	0.8183310583752165	1.27954
38077	Zm00001d025319	10	114036151	114037488	+	11.9692246393697	2.67857
38099	Zm00001d024567	10	78539228	78549047	+	5.175311883764928	7.945855
38141	Zm00001d023375	10	4268640	4270482	-	1.2993377411442542	0.0
38142	Zm00001d025896	10	133245637	133246261	+	32.31806756941012	2.11015
38147	Zm00001d025237	10	110564311	110569524	+	2.6134868216169544	3.7260349999999995
38170	Zm00001d026162	10	140119311	140119716	-	498.99161819862155	3.5448899999999997
38184	Zm00001d024430	10	70581047	70587119	-	12.0984166107852	10.30835
38189	Zm00001d024814	10	89275165	89276263	-	0.017571611656084132	0.0
38192	Zm00001d025303	10	113464507	113470236	+	1.1907253598408785	0.9628485
38206	Zm00001d025579	10	122853292	122854830	+	0.10020916315713217	0.0
38212	Zm00001d024871	10	91596085	91598451	+	0.05320164255187482	0.0383178
38231	Zm00001d023705	10	16371213	16376319	+	0.01143647456271354	0.0454359
38236	Zm00001d026541	10	147936531	147941050	+	8.682832252684438	5.3306249999999995
38249	Zm00001d026399	10	145256835	145257953	+	3.0993367452420806	0.0
38260	Zm00001d026575	10	148249657	148253209	+	4.457353896973052	4.052580000000001
38279	Zm00001d024844	10	90482106	90484510	-	1.4238482981953297e-05	0.0
38310	Zm00001d025204	10	109021464	109023516	+	0.02241724336061868	0.0
38348	Zm00001d023843	10	24286775	24290769	-	2.486034267428678	1.2594750000000001
38358	Zm00001d024141	10	49072649	49076807	+	303.98328835843193	57.287949999999995
38407	Zm00001d024548	10	77772196	77772878	-	0.0026754269179904357	0.0
38410	Zm00001d026039	10	136639220	136646792	+	0.16577719260417104	0.463075
38421	Zm00001d025903	10	133417077	133421611	+	71.32599655149014	14.7432
38460	Zm00001d026645	10	149326565	149340249	-	35.08561616196907	14.28145
38470	Zm00001d026242	10	141728451	141731631	+	0.013193167934668928	0.022912550000000004
38478	Zm00001d025295	10	113006221	113009023	-	7.77091011528813e-05	0.0
